tcprimarysectorid,year,GHG_Scope1,GHG_Scope1_Intensity,GHG_Scope2,GHG_Scope2_Intensity,Absolute_Direct_Indirect,Revenue,GHG_Scope1_Disclosure,GHG_Scope2_Disclosure,ticker,Company.Name
621B00,2013,83828.1084,11.73077364,175501,24.55933389,52.67131463,7146,Value derived from data provided in Environmental/CSR,Exact Value from Environmental/CSR,DGX,Quest Diagnostics Incorporated
621B00,2015,85861.19,11.10342032,148610.8682,25.25487559,53.40533761,7493,Exact Value from CDP,Exact Value from CDP,DGX,Quest Diagnostics Incorporated
621B00,2014,82553.9301,11.4588536,187770,19.8332935,55.10733938,7435,Exact Value from CDP,Exact Value from CDP,DGX,Quest Diagnostics Incorporated
621B00,2017,93259.22,12.09744714,146083.0613,18.94967717,63.78457353,7709,Exact Value from CDP,Exact Value from CDP,DGX,Quest Diagnostics Incorporated
621B00,2016,85544.12,11.38311643,140247.3805,18.66232608,58.19784608,7515,Exact Value from CDP,Exact Value from CDP,DGX,Quest Diagnostics Incorporated
532A00,2016,37625.31833,12.69730631,69016.56294,23.29081797,26.20507762,2963.252,Estimated data,Estimated data,RCII,"Rent-A-Center, Inc."
532A00,2017,34133.3795,12.63011075,68052.26513,25.18085398,25.49586131,2702.54,Estimated data,Estimated data,RCII,"Rent-A-Center, Inc."
532A00,2019,32714.55042,12.25331982,60188.93204,22.5439208,24.20485791,2669.852,Estimated data,Estimated data,RCII,"Rent-A-Center, Inc."
532A00,2018,32799.96488,12.32865867,66228.38225,24.89353637,25.1823628,2660.465,Estimated data,Estimated data,RCII,"Rent-A-Center, Inc."
448000,2018,168075.4355,11.89095312,643405.104,45.51944133,178.7639465,14134.732,Estimated data,Estimated data,ROST,"Ross Stores, Inc."
448000,2019,182016.8654,12.14778705,619346.3312,41.33511106,184.3661123,14983.541,Estimated data,Estimated data,ROST,"Ross Stores, Inc."
448000,2017,155758.9883,12.10553586,594422.7399,46.19833419,164.9912727,12866.757,Estimated data,Estimated data,ROST,"Ross Stores, Inc."
448000,2016,146696.7851,12.28616419,509611.2046,42.68100988,142.5489551,11939.99875,Estimated data,Estimated data,ROST,"Ross Stores, Inc."
448000,2015,141807.1404,12.84289969,462129.7602,41.85322498,118.4311953,11041.67625,Estimated data,Estimated data,ROST,"Ross Stores, Inc."
448000,2014,128867.2631,12.59656522,450159.0594,44.00231536,114.1048668,10230.34938,Estimated data,Estimated data,ROST,"Ross Stores, Inc."
448000,2013,117709.7354,12.29312524,364803.665,38.09860862,103.235544,9721.065,Estimated data,Estimated data,ROST,"Ross Stores, Inc."
448000,2012,105822.787,12.10872836,327963.8716,37.52712949,92.81027561,8608.29,Estimated data,Estimated data,ROST,"Ross Stores, Inc."
722000,2017,9511.560728,22.92920289,29690.32851,71.5734868,16.49002769,414.823,Estimated data,Estimated data,RUTH,"Ruth's Hospitality Group, Inc."
722000,2016,9147.705816,23.70197463,25520.44284,66.12421747,14.15480082,385.9469922,Estimated data,Estimated data,RUTH,"Ruth's Hospitality Group, Inc."
722000,2019,9864.394222,21.07659451,29494.61607,63.01918285,18.61768466,468.026,Estimated data,Estimated data,RUTH,"Ruth's Hospitality Group, Inc."
722000,2018,9714.388581,21.4761406,31372.53708,69.35701733,18.18139983,452.334,Estimated data,Estimated data,RUTH,"Ruth's Hospitality Group, Inc."
541512,2018,38858.49268,8.724403386,28701.91783,6.444076746,25.90675199,4454,Estimated data,Estimated data,SAIC,Science Applications International Corporation
541512,2019,40937.27381,8.786708266,27263.12282,5.851711272,26.18833328,4659,Estimated data,Estimated data,SAIC,Science Applications International Corporation
541512,2017,35766.61537,8.037441655,29103.82752,6.54018596,25.58301893,4450,Estimated data,Estimated data,SAIC,Science Applications International Corporation
541512,2016,35102.11632,8.134905288,26072.29537,6.042246899,23.23750144,4315,Estimated data,Estimated data,SAIC,Science Applications International Corporation
484000,2017,548105.5364,125.03551,43657.51374,9.95928545,65.84805689,4383.599,Estimated data,Estimated data,SNDR,"Schneider National, Inc."
484000,2016,516091.7356,127.5643693,37400.08967,9.244323286,58.00522848,4045.7358,Estimated data,Estimated data,SNDR,"Schneider National, Inc."
484000,2019,537813.0506,113.2953575,42106.46718,8.870121776,65.43015142,4746.9999,Estimated data,Estimated data,SNDR,"Schneider National, Inc."
484000,2018,594761.9214,119.5020939,48430.39787,9.730841444,70.26128325,4977,Estimated data,Estimated data,SNDR,"Schneider National, Inc."
441000,2018,289762.6865,30.33646472,434784.8614,45.51944133,108.4192042,9551.63,Estimated data,Estimated data,SAH,"Sonic Automotive, Inc."
441000,2019,301797.632,28.868,413778.994,39.58,110.341,10454.3431,Estimated data,Estimated data,SAH,"Sonic Automotive, Inc."
441000,2016,287674.4875,29.56031857,415362.1556,42.68100988,106.2311806,9731.779,Estimated data,Estimated data,SAH,"Sonic Automotive, Inc."
441000,2017,300588.0066,30.46332891,455848.5785,46.19833419,115.9734479,9867.208125,Estimated data,Estimated data,SAH,"Sonic Automotive, Inc."
722000,2017,291271.1606,13.01084392,808914,36.13352511,761.475638,22386.8,Exact Value from CDP,Exact Value from CDP,SBUX,Starbucks Corporation
722000,2016,321763.0051,15.09497601,884438,41.49193716,654.7781302,21315.9004,Exact Value from CDP,Exact Value from CDP,SBUX,Starbucks Corporation
722000,2015,329001.9918,17.16887452,1010316,52.72305051,491.746452,19162.7,Exact Value from CDP,Exact Value from CDP,SBUX,Starbucks Corporation
722000,2013,253843.9746,17.04543147,830879,55.7928983,441.3332742,14892.2,Exact Value from CDP,Exact Value from CDP,SBUX,Starbucks Corporation
722000,2014,288782.0335,17.55748693,969310,58.93250161,427.2228321,16447.8,Value derived from data provided in personal communication,Value derived from data provided in personal communication,SBUX,Starbucks Corporation
722000,2012,239973.2271,18.04377812,792643,59.59945863,402.0217704,13299.5,Value derived from data provided in personal communication,Value derived from data provided in personal communication,SBUX,Starbucks Corporation
722000,2019,393159.2552,14.83138511,790373.375,29.81573433,934.0159835,26508.6,Exact Value from CDP,Exact Value from CDP,SBUX,Starbucks Corporation
722000,2018,319567.9694,12.92776834,803984.1875,32.52429003,878.377069,24719.5,Exact Value from CDP,Exact Value from CDP,SBUX,Starbucks Corporation
336300,2018,13217.65188,12.10351154,27617.81754,25.28986058,37.42650831,1092.051,Estimated data,Estimated data,SMP,"Standard Motor Products, Inc."
336300,2019,13625.03307,11.97370367,26132.30268,22.9651148,37.04890026,1137.913,Estimated data,Estimated data,SMP,"Standard Motor Products, Inc."
336300,2016,12380.30471,11.69628271,25099.65059,23.71287427,34.4662754,1058.482,Estimated data,Estimated data,SMP,"Standard Motor Products, Inc."
336300,2017,12876.40369,11.53651789,28648.08971,25.66704241,38.86263791,1116.143,Estimated data,Estimated data,SMP,"Standard Motor Products, Inc."
541511,2019,1431.056837,8.98803425,856.9524963,5.382258892,0.5306947394,159.218,Estimated data,Estimated data,TLS,Telos Corporation
541511,2018,1230.552939,8.916016545,818.0349045,5.927101963,0.475735419,138.016,Estimated data,Estimated data,TLS,Telos Corporation
336300,2018,200921.948,17.081,1433872.961,121.897,446.237,11763,Value derived from data provided in Environmental/CSR,Exact Value from Environmental/CSR,TEN,Tenneco Inc.
336300,2019,383714.354,21.989,1179099.855,67.57,602.265,17450,Value derived from data provided in CDP,Exact Value from CDP,TEN,Tenneco Inc.
336300,2017,87332.27865,9.416894399,337782,36.42247143,322.2749291,9274,Exact Value from CDP,Exact Value from CDP,TEN,Tenneco Inc.
336300,2016,83096.18682,9.663470964,353494.7951,41.10882604,281.5137655,8599,Exact Value from CDP,Exact Value from CDP,TEN,Tenneco Inc.
336300,2012,87328.42117,11.8604402,155852.376,21.16696673,215.5986882,7363,Estimated data,Estimated data,TEN,Tenneco Inc.
336300,2013,93039.69755,11.68253359,166045.1172,20.84946223,229.6988366,7964,Estimated data,Estimated data,TEN,Tenneco Inc.
336300,2015,83299.84114,11.39729993,342626,24.44697009,242.7340512,8209,Exact Value from CDP,Exact Value from CDP,TEN,Tenneco Inc.
336300,2014,95965.26542,10.14737985,205843.4881,41.7378487,243.4855727,8420,Estimated data,Estimated data,TEN,Tenneco Inc.
334515,2014,2021.2852,1.226641988,24421,14.82018667,13.91652234,1647.82,Exact Value from CDP,Exact Value from CDP,TER,"Teradyne, Inc."
334515,2015,2154.0845,1.313804223,26503,16.16452526,13.69186318,1639.578,Exact Value from CDP,Exact Value from CDP,TER,"Teradyne, Inc."
334515,2012,2039.0806,1.23077145,23850,14.39565414,13.89378019,1656.75,Exact Value from CDP,Exact Value from CDP,TER,"Teradyne, Inc."
334515,2013,1985.0786,1.390179211,25446,17.82020127,11.84487997,1427.93,Exact Value from CDP,Exact Value from CDP,TER,"Teradyne, Inc."
334515,2016,2947.7501,1.681306203,28786,16.41865108,16.02724484,1753.25,Exact Value from CDP,Exact Value from CDP,TER,"Teradyne, Inc."
334515,2017,3019.0457,1.413010026,28211,13.20365102,20.54299413,2136.606,Exact Value from CDP,Exact Value from CDP,TER,"Teradyne, Inc."
334515,2019,3684.27,1.605,28772.441,12.537,20.392,2294.965,Exact Value from CDP,Exact Value from CDP,TER,"Teradyne, Inc."
334515,2018,3132.152,1.491,28366.73,13.503,19.501,2100.802,Exact Value from CDP,Exact Value from CDP,TER,"Teradyne, Inc."
213112,2018,19047.57126,19.07093316,20044.63563,20.06922043,32.48094774,998.775,Estimated data,Estimated data,TTI,"TETRA Technologies, Inc."
213112,2019,19494.15302,18.78170655,19114.59319,18.41601836,33.0555267,1037.933,Estimated data,Estimated data,TTI,"TETRA Technologies, Inc."
213112,2017,16848.48082,20.5374105,19019.70452,23.1840178,30.12453296,820.38,Estimated data,Estimated data,TTI,"TETRA Technologies, Inc."
213112,2016,14077.42602,20.26216963,14213.95795,20.45868518,23.10641292,694.764,Estimated data,Estimated data,TTI,"TETRA Technologies, Inc."
453000,2016,89426.7901,13.19061111,289359.2783,42.68100988,88.84407504,6779.579,Estimated data,Estimated data,TSCO,Tractor Supply Company
453000,2017,94578.77965,13.03387551,335232.7607,46.19833419,102.5600313,7256.382,Estimated data,Estimated data,TSCO,Tractor Supply Company
453000,2012,57336.61128,12.29312524,177696.4824,38.09860862,54.85485507,4664.12,Estimated data,Estimated data,TSCO,Tractor Supply Company
453000,2013,62538.96648,12.10872836,193819.5179,37.52712949,59.83203169,5164.784,Estimated data,Estimated data,TSCO,Tractor Supply Company
453000,2014,73374.09349,12.84623432,251328.9047,44.00231536,66.52467291,5711.72,Estimated data,Estimated data,TSCO,Tractor Supply Company
453000,2015,81571.5947,13.10069911,260599.3983,41.85322498,71.44697755,6226.507,Estimated data,Estimated data,TSCO,Tractor Supply Company
453000,2019,105946.2605,12.68524135,345227.9954,41.33511106,113.4622111,8351.931,Estimated data,Estimated data,TSCO,Tractor Supply Company
453000,2018,100174.0831,12.66255854,360106.3943,45.51944133,110.5270771,7911.046,Estimated data,Estimated data,TSCO,Tractor Supply Company
334112,2018,43009.352,2.083079963,1110284.625,53.77462222,314.2490851,20647,Exact Value from CDP,Exact Value from CDP,WDC,Western Digital Corporation
334112,2019,43702.784,2.638,970807.117,58.592,249.515,16569,Value summed up from data provided in CDP,Exact Value from CDP,WDC,Western Digital Corporation
334112,2015,29379.9821,2.016194215,933443,64.05730167,197.0952835,14572,Exact Value from CDP,Exact Value from CDP,WDC,Western Digital Corporation
334112,2014,55465.0248,3.665897211,1040757,68.78764045,209.7026724,15130,Exact Value from CDP,Exact Value from CDP,WDC,Western Digital Corporation
334112,2013,13640.6,0.8885805485,1048582,68.30708097,214.7658046,15351,Value summed up from data provided in Environmental/CSR,Exact Value from Environmental/CSR,WDC,Western Digital Corporation
334112,2012,11719.68,0.9392274403,440918,35.33563071,160.1459007,12478,Exact Value from Environmental/CSR,Exact Value from Environmental/CSR,WDC,Western Digital Corporation
334112,2017,72714.141,3.808,1081090.871,56.622,293.822,19093,Value derived from fuel use provided in CDP,Exact Value from CDP,WDC,Western Digital Corporation
334112,2016,44669,3.438,1126818.05,86.718,984.587,12994,Value derived from data provided in CDP,Exact Value from CDP,WDC,Western Digital Corporation
812100,2016,28394.52847,24.37503624,57905.16847,49.70818873,12.78455917,1164.902,Estimated data,Estimated data,WW,"WW International, Inc."
812100,2017,30894.51411,23.63934048,70317.84966,53.80461994,15.14673416,1306.911,Estimated data,Estimated data,WW,"WW International, Inc."
812100,2013,42874.808,24.86764726,75353.96123,43.70575205,17.67540347,1724.12,Estimated data,Estimated data,WW,"WW International, Inc."
812100,2012,46120.27076,25.2463424,81057.97452,44.37132188,19.01336546,1826.81,Estimated data,Estimated data,WW,"WW International, Inc."
511200,2019,17896.82729,12.66281664,40520.60378,28.67016414,12.02816206,1413.337,Estimated data,Estimated data,WW,"WW International, Inc."
812100,2018,20805.91337,13.7412488,51695.21186,34.14206121,14.04714403,1514.121,Estimated data,Estimated data,WW,"WW International, Inc."
423900,2018,44316.35621,3.949412371,90805,8.092416006,93.40227071,11221,Exact Value from CDP,Exact Value from CDP,GWW,"W.W. Grainger, Inc."
423900,2019,41513.23505,3.614246478,80962,7.048755006,93.03744914,11486,Exact Value from CDP,Exact Value from CDP,GWW,"W.W. Grainger, Inc."
423900,2012,34010.9643,3.800086514,102746,11.47993587,56.9482039,8950.05,Exact Value from CDP,Exact Value from CDP,GWW,"W.W. Grainger, Inc."
423900,2013,43480.9101,4.607122804,102787,10.89104001,59.44906342,9437.758,Exact Value from CDP,Exact Value from CDP,GWW,"W.W. Grainger, Inc."
423900,2014,44493.0651,4.464956181,98643,9.898995981,60.99989776,9964.95,Exact Value from CDP,Exact Value from CDP,GWW,"W.W. Grainger, Inc."
423900,2015,48321.0396,4.844999508,102094,10.23664606,60.3858425,9973.3838,Exact Value from CDP,Exact Value from CDP,GWW,"W.W. Grainger, Inc."
423900,2017,38600.0788,3.702695883,83959,8.053730804,85.26842524,10424.858,Exact Value from CDP,Exact Value from CDP,GWW,"W.W. Grainger, Inc."
423900,2016,40882.9057,4.032958381,100352,9.8993805,69.86980371,10137.2,Exact Value from CDP,Exact Value from CDP,GWW,"W.W. Grainger, Inc."
221122B,2019,104577375.7,5526.177113,8055.18787,0.4256598959,6418.543573,18924,Estimated data,Estimated data,CEG,Constellation Energy Corporation
221122B,2018,124370130.4,6085.537523,9579.820305,0.4687488528,7501.080596,20437,Estimated data,Estimated data,CEG,Constellation Energy Corporation
221122B,2019,104577375.7,5526.177113,8055.18787,0.4256598959,6418.543573,18924,Estimated data,Estimated data,CEG,Constellation Energy Corporation
221122B,2018,124370130.4,6085.537523,9579.820305,0.4687488528,7501.080596,20437,Estimated data,Estimated data,CEG,Constellation Energy Corporation
52A000,2018,115.3769634,0.8573113643,151.6722681,1.127004518,0.3428695179,134.58,Estimated data,Estimated data,KRNY,Kearny Financial Corp.
52A000,2019,133.958705,0.7917087565,173.1622957,1.023405726,0.4165008055,169.202,Estimated data,Estimated data,KRNY,Kearny Financial Corp.
52A000,2016,113.9153408,1.076206112,111.853655,1.0567285,0.2517756314,105.849,Estimated data,Estimated data,KRNY,Kearny Financial Corp.
52A000,2017,107.6933798,0.9444385186,130.4278591,1.143813058,0.2885278549,114.029,Estimated data,Estimated data,KRNY,Kearny Financial Corp.
524100,2017,3845.991545,0.0431836933,115851,1.300802145,233.6732085,89061.2,Value derived from data provided in CDP,Exact Value from CDP,ELV,Elevance Health Inc.
524100,2016,10646.68869,0.1264542448,121378,1.441646673,208.4463424,84194,Exact Value from CDP,Exact Value from CDP,ELV,Elevance Health Inc.
524100,2015,10952.3241,0.1607225855,98266,1.489212234,179.379314,78404.795,Exact Value from CDP,Exact Value from CDP,ELV,Elevance Health Inc.
524100,2014,11888.26392,0.1396894679,110153.4548,1.253316203,173.7974171,73967.6,Exact Value from CDP,Exact Value from CDP,ELV,Elevance Health Inc.
524100,2012,11212.72102,0.181459986,116001.0827,1.877292301,144.2655371,61791.7,Exact Value from CDP,Exact Value from CDP,ELV,Elevance Health Inc.
524100,2013,12111.382,0.1701780132,109928.4244,1.544613229,163.0323795,71168.9,Exact Value from CDP,Exact Value from CDP,ELV,Elevance Health Inc.
524100,2019,16952.012,0.164,99346.282,0.963,263.702,103141,Value derived from data provided in CDP,Exact Value from CDP,ELV,Elevance Health Inc.
524100,2018,8602.013,0.094,106812.889,1.169,241.617,91341,Value derived from data provided in CDP,Exact Value from CDP,ELV,Elevance Health Inc.
211111,2018,481539.8737,278.2767765,501650,289.8982048,66.37764568,1730.435,Value derived from data provided in Environmental/CSR,Exact Value from Environmental/CSR,CNX,CNX Resources Corporation
